node,cpu,kind,expfile,exp_kind,start_time,value,subgroup
6,1,temperature,exp_shuffled_01.csv,shuffled,1607141110.325137,64.9453125,
6,1,temperature,exp_shuffled_02.csv,shuffled,1607156499.244407,64.8125,
6,1,temperature,exp_shuffled_03.csv,shuffled,1607145717.79025,64.8575,
6,1,temperature,exp_shuffled_04.csv,shuffled,1607147250.7756429,64.984375,
6,1,temperature,exp_shuffled_05.csv,shuffled,1607129863.6055639,65.0625,
6,1,temperature,exp_shuffled_06.csv,shuffled,1607128308.149986,65.0175,
6,1,temperature,exp_shuffled_07.csv,shuffled,1607172903.772192,64.75260416666667,
6,1,temperature,exp_shuffled_08.csv,shuffled,1607148793.3383482,64.63,
6,1,temperature,exp_shuffled_09.csv,shuffled,1607139566.1020758,64.65625,
6,1,temperature,exp_shuffled_10.csv,shuffled,1607248713.842109,64.9275,
6,1,temperature,exp_shuffled_11.csv,shuffled,1607210237.7932281,64.85677083333333,
6,1,temperature,exp_shuffled_12.csv,shuffled,1607216429.36815,64.935,
6,1,temperature,exp_shuffled_13.csv,shuffled,1607193559.125141,65.1475,
6,1,temperature,exp_shuffled_14.csv,shuffled,1607250402.853873,65.105,
6,1,temperature,exp_shuffled_15.csv,shuffled,1607238481.741199,64.89583333333333,
6,1,temperature,exp_shuffled_16.csv,shuffled,1607192010.505365,65.0125,
6,1,temperature,exp_shuffled_17.csv,shuffled,1607221541.6914701,65.035,
6,1,temperature,exp_shuffled_18.csv,shuffled,1607198336.421542,65.2825,
6,1,temperature,exp_shuffled_19.csv,shuffled,1607219999.733706,64.9275,
6,1,temperature,exp_shuffled_20.csv,shuffled,1607306352.8584268,64.905,
6,1,temperature,exp_shuffled_22.csv,shuffled,1607298096.557386,65.14,
6,1,temperature,exp_shuffled_23.csv,shuffled,1607326916.9083729,64.7,
6,1,temperature,exp_shuffled_24.csv,shuffled,1607314583.23952,64.6328125,
6,1,temperature,exp_shuffled_25.csv,shuffled,1607319235.0778172,64.6484375,
